Well;replno;smpltp;templvol;QtyID;Replicate;WellType;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
G09;Unkn23;MST356;3uL;QtyorID;Unkn23;Unkn23;Treshold;34.4795441698973;2564.39116408451;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
G10;Unkn31;MST156;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
G11;Unkn31;MST156;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
G12;Unkn31;MST156;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H01;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H02;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H03;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H04;Unkn16;MST1005;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H05;Unkn16;MST1005;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H06;Unkn16;MST1005;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H07;Unkn24;MST1052;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H08;Unkn24;MST1052;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H09;Unkn24;MST1052;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H10;Unkn32;MST535;3uL;QtyorID;Unkn32;Unkn32;Treshold;37.8462644085807;302.444740232957;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H11;Unkn32;MST535;3uL;QtyorID;Unkn32;Unkn32;Treshold;38.2868002857839;228.650855582491;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
H12;Unkn32;MST535;3uL;QtyorID;Unkn32;Unkn32;Treshold;37.7698949915794;317.47103797337;RSqdRn;SlopedRn;qpcr0836;MONIS5biorad;assid13;Myaare;plt04;qpcrrundate20210407
A01;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;26.6746062346222;300000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A02;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;27.1735860589686;300000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A03;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;25.475560761038;300000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A04;Unkn09;MST1023;3uL;QtyorID;Unkn09;Unkn09;Treshold;28.6565227087572;89692.9791999663;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A05;Unkn09;MST1023;3uL;QtyorID;Unkn09;Unkn09;Treshold;28.7796918785153;83084.4830750354;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A06;Unkn09;MST1023;3uL;QtyorID;Unkn09;Unkn09;Treshold;28.8761946527982;78248.7860921837;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A07;Unkn17;MST147;3uL;QtyorID;Unkn17;Unkn17;Treshold;36.3767454941513;740.241037934686;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A08;Unkn17;MST147;3uL;QtyorID;Unkn17;Unkn17;Treshold;35.760030890231;1085.92601659818;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A09;Unkn17;MST147;3uL;QtyorID;Unkn17;Unkn17;Treshold;35.6169750913729;1186.87610546911;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A10;Unkn25;NaN;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A11;Unkn25;NaN;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A12;Unkn25;NaN;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B01;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;30.4661480284782;30000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B02;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;30.9789875153626;30000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B03;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;30.1023681731408;30000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B04;Unkn10;MST082;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B05;Unkn10;MST082;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B06;Unkn10;MST082;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B07;Unkn18;MST452;3uL;QtyorID;Unkn18;Unkn18;Treshold;39.8993977662106;82.9368414295631;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B08;Unkn18;MST452;3uL;QtyorID;Unkn18;Unkn18;Treshold;38.2362933225518;233.106370831819;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B09;Unkn18;MST452;3uL;QtyorID;Unkn18;Unkn18;Treshold;38.8605342178598;158.159765445526;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B10;Unkn26;NaN;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B11;Unkn26;NaN;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
B12;Unkn26;NaN;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C01;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;32.3565600610671;3000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C02;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;35.9292873049125;3000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C03;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;35.9571133912955;3000;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C04;Unkn11;MST252;3uL;QtyorID;Unkn11;Unkn11;Treshold;38.6940152905452;175.401352865577;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C05;Unkn11;MST252;3uL;QtyorID;Unkn11;Unkn11;Treshold;37.5424542318953;358.751806476711;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C06;Unkn11;MST252;3uL;QtyorID;Unkn11;Unkn11;Treshold;38.2868230968259;225.900992524294;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C07;Unkn19;MST1003;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C08;Unkn19;MST1003;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C09;Unkn19;MST1003;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C10;Unkn27;NaN;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C11;Unkn27;NaN;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
C12;Unkn27;NaN;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D01;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D02;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D03;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;36.4875195492117;300;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D04;Unkn12;MST203;3uL;QtyorID;Unkn12;Unkn12;Treshold;38.8303008030457;161.159096865962;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D05;Unkn12;MST203;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D06;Unkn12;MST203;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D07;Unkn20;MST504;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D08;Unkn20;MST504;3uL;QtyorID;Unkn20;Unkn20;Treshold;39.9488974067997;80.4247057015167;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D09;Unkn20;MST504;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D10;Unkn28;NaN;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D11;Unkn28;NaN;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
D12;Unkn28;NaN;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E01;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E02;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E03;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E04;Unkn13;MST468;3uL;QtyorID;Unkn13;Unkn13;Treshold;33.0589982713161;5817.05258182438;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E05;Unkn13;MST468;3uL;QtyorID;Unkn13;Unkn13;Treshold;33.4045587144115;4692.99164567034;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E06;Unkn13;MST468;3uL;QtyorID;Unkn13;Unkn13;Treshold;33.0217367754379;5953.3087380695;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E07;Unkn21;MST394;3uL;QtyorID;Unkn21;Unkn21;Treshold;30.2607791829161;33100.3477732953;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E08;Unkn21;MST394;3uL;QtyorID;Unkn21;Unkn21;Treshold;30.3152333508986;31999.0815262561;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E09;Unkn21;MST394;3uL;QtyorID;Unkn21;Unkn21;Treshold;30.231725273264;33703.3497570518;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E10;Unkn29;NaN;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E11;Unkn29;NaN;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
E12;Unkn29;NaN;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F01;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F02;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F03;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F04;Unkn14;MST371;3uL;QtyorID;Unkn14;Unkn14;Treshold;35.4626227100935;1306.3484658236;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F05;Unkn14;MST371;3uL;QtyorID;Unkn14;Unkn14;Treshold;36.3357557092961;759.337229066797;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F06;Unkn14;MST371;3uL;QtyorID;Unkn14;Unkn14;Treshold;35.9292957651155;977.512428787763;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F07;Unkn22;MST413;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F08;Unkn22;MST413;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F09;Unkn22;MST413;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F10;Unkn30;NaN;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F11;Unkn30;NaN;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
F12;Unkn30;NaN;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G01;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G02;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G03;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G04;Unkn15;MST277;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G05;Unkn15;MST277;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G06;Unkn15;MST277;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G07;Unkn23;MST455;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G08;Unkn23;MST455;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G09;Unkn23;MST455;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G10;Unkn31;NaN;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G11;Unkn31;NaN;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
G12;Unkn31;NaN;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H01;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H02;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H03;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H04;Unkn16;NEC17;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H05;Unkn16;NEC17;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H06;Unkn16;NEC17;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H07;Unkn24;NEC20;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H08;Unkn24;NEC20;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H09;Unkn24;NEC20;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H10;Unkn32;NaN;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H11;Unkn32;NaN;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
H12;Unkn32;NaN;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0837;MONIS5biorad;assid13;Myaare;plt05;qpcrrundate20210408
A01;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;27.2697210064058;300000;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A02;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;26.4449123204611;300000;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A03;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;26.0066726473327;300000;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A04;Unkn09;MST510;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A05;Unkn09;MST510;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A06;Unkn09;MST510;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A07;Unkn17;MST1010;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A08;Unkn17;MST1010;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A09;Unkn17;MST1010;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A10;Unkn25;MST547;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A11;Unkn25;MST547;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
A12;Unkn25;MST547;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B01;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;31.6444989768629;30000;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B02;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;30.0344362644957;30000;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B03;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;30.3553534938954;30000;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B04;Unkn10;MST385;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B05;Unkn10;MST385;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B06;Unkn10;MST385;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B07;Unkn18;MST1013;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B08;Unkn18;MST1013;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B09;Unkn18;MST1013;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
B10;Unkn26;MST459;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0838;MONIS5biorad;assid14;Rhihar;plt04;qpcrrundate20210409
