"Lat_Species";"reccat";"yer";"mnt";"declat";"declon";"source";"ssn.per";"yer_ssn.per"
"3529";"Cordylophora caspia";"ingen DNA";2021;9;54.9996666666667;13.3;"MONIS6";"jul - nov";"2021, jul - nov"
"3530";"Cordylophora caspia";"ingen DNA";2021;9;55.8616666666667;12.7336055555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3531";"Cordylophora caspia";"ingen DNA";2021;10;54.9976833333333;10.1517305555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3532";"Cordylophora caspia";"ingen DNA";2021;8;54.7410833333333;12.0851805555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3533";"Cordylophora caspia";"ingen DNA";2021;8;54.73475;11.0846527777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3534";"Cordylophora caspia";"ingen DNA";2021;7;55.15755;11.6357944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3535";"Cordylophora caspia";"ingen DNA";2021;8;55.713;12.04;"MONIS6";"jul - nov";"2021, jul - nov"
"3536";"Cordylophora caspia";"ingen DNA";2021;8;55.6743833333333;10.0845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3537";"Rhithropanopeus harrisii";"ingen DNA";2021;9;56.0778333333333;8.21678611111111;"MONIS6";"jul - nov";"2021, jul - nov"
"3538";"Rhithropanopeus harrisii";"ingen DNA";2021;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2021, jul - nov"
"3539";"Rhithropanopeus harrisii";"ingen DNA";2021;6;57.6078333333333;9.90025555555555;"MONIS6";"jan - jun";"2021, jan - jun"
"3540";"Rhithropanopeus harrisii";"ingen DNA";2021;6;57.5407666666667;10.4687805555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3541";"Rhithropanopeus harrisii";"ingen DNA";2021;9;56.4437333333333;10.9524027777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3542";"Rhithropanopeus harrisii";"ingen DNA";2021;9;55.3375166666667;8.35012777777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3543";"Rhithropanopeus harrisii";"ingen DNA";2021;5;55.3375166666667;8.35012777777778;"MONIS6";"jan - jun";"2021, jan - jun"
"3544";"Rhithropanopeus harrisii";"ingen DNA";2021;5;55.0938666666667;8.56828611111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3545";"Rhithropanopeus harrisii";"ingen DNA";2021;6;55.4678333333333;10.5169333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3546";"Rhithropanopeus harrisii";"ingen DNA";2021;10;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3547";"Rhithropanopeus harrisii";"ingen DNA";2021;6;55.713;12.04;"MONIS6";"jan - jun";"2021, jan - jun"
"3548";"Rhithropanopeus harrisii";"ingen DNA";2021;6;55.0334833333333;15.5078333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3549";"Rhithropanopeus harrisii";"ingen DNA";2021;3;54.8341666666667;9.81666666666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3550";"Rhithropanopeus harrisii";"ingen DNA";2021;3;55.0262;10.3685111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3551";"Rhithropanopeus harrisii";"ingen DNA";2021;4;55.7021833333333;9.66136111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3552";"Rhithropanopeus harrisii";"ingen DNA";2021;5;55.6743833333333;10.0845083333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3553";"Rhithropanopeus harrisii";"ingen DNA";2021;5;56.1547333333333;10.3170055555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3554";"Rhithropanopeus harrisii";"ingen DNA";2021;5;56.2094;10.6003444444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3555";"Rhithropanopeus harrisii";"ingen DNA";2021;5;55.4392166666667;10.8276944444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3556";"Rhithropanopeus harrisii";"ingen DNA";2021;5;54.9975833333333;10.1654166666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3557";"Rhithropanopeus harrisii";"ingen DNA";2021;6;56.9543333333333;9.07075;"MONIS6";"jan - jun";"2021, jan - jun"
"3558";"Rhithropanopeus harrisii";"ingen DNA";2021;8;56.1544166666667;10.3166972222222;"MONIS6";"jul - nov";"2021, jul - nov"
"3559";"Rhithropanopeus harrisii";"ingen DNA";2021;4;56.0778333333333;8.21670555555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3560";"Rhithropanopeus harrisii";"ingen DNA";2021;9;56.954;9.05020833333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3561";"Rhithropanopeus harrisii";"ingen DNA";2021;9;56.6208333333333;9.06681944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3562";"Rhithropanopeus harrisii";"ingen DNA";2021;9;56.8561;10.7845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3563";"Rhithropanopeus harrisii";"ingen DNA";2021;10;56.6626666666667;9.96678333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3564";"Rhithropanopeus harrisii";"ingen DNA";2021;4;56.6261666666667;10.3204;"MONIS6";"jan - jun";"2021, jan - jun"
"3565";"Rhithropanopeus harrisii";"ingen DNA";2021;4;56.6008333333333;8.400225;"MONIS6";"jan - jun";"2021, jan - jun"
"3566";"Rhithropanopeus harrisii";"ingen DNA";2021;3;55.8656666666667;11.7835111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3567";"Rhithropanopeus harrisii";"ingen DNA";2021;5;56.6626666666667;9.96678333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3568";"Rhithropanopeus harrisii";"ingen DNA";2021;5;55;13.3;"MONIS6";"jan - jun";"2021, jan - jun"
"3569";"Rhithropanopeus harrisii";"ingen DNA";2021;5;55.8666666666667;12.75;"MONIS6";"jan - jun";"2021, jan - jun"
"3570";"Rhithropanopeus harrisii";"ingen DNA";2021;5;56.8566666666667;10.7834722222222;"MONIS6";"jan - jun";"2021, jan - jun"
"3571";"Rhithropanopeus harrisii";"ingen DNA";2021;5;56.6208333333333;9.06681944444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3572";"Rhithropanopeus harrisii";"ingen DNA";2021;9;55.25;15.9833333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3573";"Rhithropanopeus harrisii";"ingen DNA";2021;9;56.1305;11.1501055555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3574";"Rhithropanopeus harrisii";"ingen DNA";2021;4;55.1395;11.5002361111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3575";"Rhithropanopeus harrisii";"ingen DNA";2021;5;56.1316666666667;11.1513361111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3576";"Rhithropanopeus harrisii";"ingen DNA";2021;9;54.9996666666667;13.3;"MONIS6";"jul - nov";"2021, jul - nov"
"3577";"Rhithropanopeus harrisii";"ingen DNA";2021;9;55.8616666666667;12.7336055555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3578";"Rhithropanopeus harrisii";"ingen DNA";2021;10;54.9976833333333;10.1517305555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3579";"Rhithropanopeus harrisii";"ingen DNA";2021;8;54.7410833333333;12.0851805555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3580";"Rhithropanopeus harrisii";"ingen DNA";2021;8;54.73475;11.0846527777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3581";"Rhithropanopeus harrisii";"ingen DNA";2021;7;55.15755;11.6357944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3582";"Rhithropanopeus harrisii";"ingen DNA";2021;8;55.713;12.04;"MONIS6";"jul - nov";"2021, jul - nov"
"3583";"Rhithropanopeus harrisii";"ingen DNA";2021;8;55.6743833333333;10.0845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3584";"Eriocheir sinensis";"ingen DNA";2021;9;56.0778333333333;8.21678611111111;"MONIS6";"jul - nov";"2021, jul - nov"
"3585";"Eriocheir sinensis";"ingen DNA";2021;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2021, jul - nov"
"3586";"Eriocheir sinensis";"ingen DNA";2021;6;57.6078333333333;9.90025555555555;"MONIS6";"jan - jun";"2021, jan - jun"
"3587";"Eriocheir sinensis";"ingen DNA";2021;6;57.5407666666667;10.4687805555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3588";"Eriocheir sinensis";"ingen DNA";2021;9;56.4437333333333;10.9524027777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3589";"Eriocheir sinensis";"ingen DNA";2021;9;55.3375166666667;8.35012777777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3590";"Eriocheir sinensis";"ingen DNA";2021;5;55.3375166666667;8.35012777777778;"MONIS6";"jan - jun";"2021, jan - jun"
"3591";"Eriocheir sinensis";"ingen DNA";2021;5;55.0938666666667;8.56828611111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3592";"Eriocheir sinensis";"ingen DNA";2021;6;55.4678333333333;10.5169333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3593";"Eriocheir sinensis";"ingen DNA";2021;10;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3594";"Eriocheir sinensis";"ingen DNA";2021;6;55.713;12.04;"MONIS6";"jan - jun";"2021, jan - jun"
"3595";"Eriocheir sinensis";"ingen DNA";2021;6;55.0334833333333;15.5078333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3596";"Eriocheir sinensis";"ingen DNA";2021;3;54.8341666666667;9.81666666666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3597";"Eriocheir sinensis";"ingen DNA";2021;3;55.0262;10.3685111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3598";"Eriocheir sinensis";"ingen DNA";2021;4;55.7021833333333;9.66136111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3599";"Eriocheir sinensis";"ingen DNA";2021;5;55.6743833333333;10.0845083333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3600";"Eriocheir sinensis";"ingen DNA";2021;5;56.1547333333333;10.3170055555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3601";"Eriocheir sinensis";"ingen DNA";2021;5;56.2094;10.6003444444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3602";"Eriocheir sinensis";"ingen DNA";2021;5;55.4392166666667;10.8276944444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3603";"Eriocheir sinensis";"ingen DNA";2021;5;54.9975833333333;10.1654166666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3604";"Eriocheir sinensis";"ingen DNA";2021;6;56.9543333333333;9.07075;"MONIS6";"jan - jun";"2021, jan - jun"
"3605";"Eriocheir sinensis";"ingen DNA";2021;8;56.1544166666667;10.3166972222222;"MONIS6";"jul - nov";"2021, jul - nov"
"3606";"Eriocheir sinensis";"ingen DNA";2021;4;56.0778333333333;8.21670555555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3607";"Eriocheir sinensis";"ingen DNA";2021;9;56.954;9.05020833333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3608";"Eriocheir sinensis";"ingen DNA";2021;9;56.6208333333333;9.06681944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3609";"Eriocheir sinensis";"ingen DNA";2021;9;56.8561;10.7845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3610";"Eriocheir sinensis";"ingen DNA";2021;10;56.6626666666667;9.96678333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3611";"Eriocheir sinensis";"ingen DNA";2021;4;56.6261666666667;10.3204;"MONIS6";"jan - jun";"2021, jan - jun"
"3612";"Eriocheir sinensis";"ingen DNA";2021;4;56.6008333333333;8.400225;"MONIS6";"jan - jun";"2021, jan - jun"
"3613";"Eriocheir sinensis";"ingen DNA";2021;3;55.8656666666667;11.7835111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3614";"Eriocheir sinensis";"ingen DNA";2021;5;56.6626666666667;9.96678333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3615";"Eriocheir sinensis";"ingen DNA";2021;5;55;13.3;"MONIS6";"jan - jun";"2021, jan - jun"
"3616";"Eriocheir sinensis";"ingen DNA";2021;5;55.8666666666667;12.75;"MONIS6";"jan - jun";"2021, jan - jun"
"3617";"Eriocheir sinensis";"ingen DNA";2021;5;56.8566666666667;10.7834722222222;"MONIS6";"jan - jun";"2021, jan - jun"
"3618";"Eriocheir sinensis";"ingen DNA";2021;5;56.6208333333333;9.06681944444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3619";"Eriocheir sinensis";"ingen DNA";2021;9;55.25;15.9833333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3620";"Eriocheir sinensis";"ingen DNA";2021;9;56.1305;11.1501055555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3621";"Eriocheir sinensis";"ingen DNA";2021;4;55.1395;11.5002361111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3622";"Eriocheir sinensis";"ingen DNA";2021;5;56.1316666666667;11.1513361111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3623";"Eriocheir sinensis";"ingen DNA";2021;9;54.9996666666667;13.3;"MONIS6";"jul - nov";"2021, jul - nov"
"3624";"Eriocheir sinensis";"ingen DNA";2021;9;55.8616666666667;12.7336055555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3625";"Eriocheir sinensis";"ingen DNA";2021;10;54.9976833333333;10.1517305555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3626";"Eriocheir sinensis";"ingen DNA";2021;8;54.7410833333333;12.0851805555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3627";"Eriocheir sinensis";"ingen DNA";2021;8;54.73475;11.0846527777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3628";"Eriocheir sinensis";"ingen DNA";2021;7;55.15755;11.6357944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3629";"Eriocheir sinensis";"ingen DNA";2021;8;55.713;12.04;"MONIS6";"jul - nov";"2021, jul - nov"
"3630";"Eriocheir sinensis";"ingen DNA";2021;8;55.6743833333333;10.0845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3631";"Mya arenaria";"miljø DNA fundet";2021;9;56.0778333333333;8.21678611111111;"MONIS6";"jul - nov";"2021, jul - nov"
"3632";"Mya arenaria";"ingen DNA";2021;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2021, jul - nov"
"3633";"Mya arenaria";"ingen DNA";2021;6;57.6078333333333;9.90025555555555;"MONIS6";"jan - jun";"2021, jan - jun"
"3634";"Mya arenaria";"miljø DNA fundet";2021;6;57.5407666666667;10.4687805555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3635";"Mya arenaria";"ingen DNA";2021;9;56.4437333333333;10.9524027777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3636";"Mya arenaria";"ingen DNA";2021;9;55.3375166666667;8.35012777777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3637";"Mya arenaria";"ingen DNA";2021;5;55.3375166666667;8.35012777777778;"MONIS6";"jan - jun";"2021, jan - jun"
"3638";"Mya arenaria";"miljø DNA fundet";2021;5;55.0938666666667;8.56828611111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3639";"Mya arenaria";"miljø DNA fundet";2021;6;55.4678333333333;10.5169333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3640";"Mya arenaria";"miljø DNA fundet";2021;10;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3641";"Mya arenaria";"miljø DNA fundet";2021;6;55.713;12.04;"MONIS6";"jan - jun";"2021, jan - jun"
"3642";"Mya arenaria";"ingen DNA";2021;6;55.0334833333333;15.5078333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3643";"Mya arenaria";"ingen DNA";2021;3;54.8341666666667;9.81666666666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3644";"Mya arenaria";"miljø DNA fundet";2021;3;55.0262;10.3685111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3645";"Mya arenaria";"miljø DNA fundet";2021;4;55.7021833333333;9.66136111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3646";"Mya arenaria";"ingen DNA";2021;5;55.6743833333333;10.0845083333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3647";"Mya arenaria";"ingen DNA";2021;5;56.1547333333333;10.3170055555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3648";"Mya arenaria";"ingen DNA";2021;5;56.2094;10.6003444444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3649";"Mya arenaria";"ingen DNA";2021;5;55.4392166666667;10.8276944444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3650";"Mya arenaria";"ingen DNA";2021;5;54.9975833333333;10.1654166666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3651";"Mya arenaria";"miljø DNA fundet";2021;6;56.9543333333333;9.07075;"MONIS6";"jan - jun";"2021, jan - jun"
"3652";"Mya arenaria";"ingen DNA";2021;8;56.1544166666667;10.3166972222222;"MONIS6";"jul - nov";"2021, jul - nov"
"3653";"Mya arenaria";"miljø DNA fundet";2021;4;56.0778333333333;8.21670555555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3654";"Mya arenaria";"ingen DNA";2021;9;56.954;9.05020833333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3655";"Mya arenaria";"ingen DNA";2021;9;56.6208333333333;9.06681944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3656";"Mya arenaria";"ingen DNA";2021;9;56.8561;10.7845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3657";"Mya arenaria";"ingen DNA";2021;10;56.6626666666667;9.96678333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3658";"Mya arenaria";"ingen DNA";2021;4;56.6261666666667;10.3204;"MONIS6";"jan - jun";"2021, jan - jun"
"3659";"Mya arenaria";"ingen DNA";2021;4;56.6008333333333;8.400225;"MONIS6";"jan - jun";"2021, jan - jun"
"3660";"Mya arenaria";"ingen DNA";2021;3;55.8656666666667;11.7835111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3661";"Mya arenaria";"ingen DNA";2021;5;56.6626666666667;9.96678333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3662";"Mya arenaria";"ingen DNA";2021;5;55;13.3;"MONIS6";"jan - jun";"2021, jan - jun"
"3663";"Mya arenaria";"ingen DNA";2021;5;55.8666666666667;12.75;"MONIS6";"jan - jun";"2021, jan - jun"
"3664";"Mya arenaria";"ingen DNA";2021;5;56.8566666666667;10.7834722222222;"MONIS6";"jan - jun";"2021, jan - jun"
"3665";"Mya arenaria";"miljø DNA fundet";2021;5;56.6208333333333;9.06681944444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3666";"Mya arenaria";"ingen DNA";2021;9;55.25;15.9833333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3667";"Mya arenaria";"ingen DNA";2021;9;56.1305;11.1501055555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3668";"Mya arenaria";"miljø DNA fundet";2021;4;55.1395;11.5002361111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3669";"Mya arenaria";"ingen DNA";2021;5;56.1316666666667;11.1513361111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3670";"Mya arenaria";"ingen DNA";2021;9;54.9996666666667;13.3;"MONIS6";"jul - nov";"2021, jul - nov"
"3671";"Mya arenaria";"ingen DNA";2021;9;55.8616666666667;12.7336055555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3672";"Mya arenaria";"ingen DNA";2021;10;54.9976833333333;10.1517305555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3673";"Mya arenaria";"ingen DNA";2021;8;54.7410833333333;12.0851805555556;"MONIS6";"jul - nov";"2021, jul - nov"
"3674";"Mya arenaria";"ingen DNA";2021;8;54.73475;11.0846527777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3675";"Mya arenaria";"miljø DNA fundet";2021;7;55.15755;11.6357944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3676";"Mya arenaria";"miljø DNA fundet";2021;8;55.713;12.04;"MONIS6";"jul - nov";"2021, jul - nov"
"3677";"Mya arenaria";"ingen DNA";2021;8;55.6743833333333;10.0845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3678";"Bonnemaisonia hamifera";"ingen DNA";2021;9;56.0778333333333;8.21678611111111;"MONIS6";"jul - nov";"2021, jul - nov"
"3679";"Bonnemaisonia hamifera";"ingen DNA";2021;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2021, jul - nov"
"3680";"Bonnemaisonia hamifera";"ingen DNA";2021;6;57.6078333333333;9.90025555555555;"MONIS6";"jan - jun";"2021, jan - jun"
"3681";"Bonnemaisonia hamifera";"ingen DNA";2021;6;57.5407666666667;10.4687805555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3682";"Bonnemaisonia hamifera";"ingen DNA";2021;9;56.4437333333333;10.9524027777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3683";"Bonnemaisonia hamifera";"ingen DNA";2021;9;55.3375166666667;8.35012777777778;"MONIS6";"jul - nov";"2021, jul - nov"
"3684";"Bonnemaisonia hamifera";"ingen DNA";2021;5;55.3375166666667;8.35012777777778;"MONIS6";"jan - jun";"2021, jan - jun"
"3685";"Bonnemaisonia hamifera";"ingen DNA";2021;5;55.0938666666667;8.56828611111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3686";"Bonnemaisonia hamifera";"ingen DNA";2021;6;55.4678333333333;10.5169333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3687";"Bonnemaisonia hamifera";"ingen DNA";2021;10;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3688";"Bonnemaisonia hamifera";"ingen DNA";2021;6;55.713;12.04;"MONIS6";"jan - jun";"2021, jan - jun"
"3689";"Bonnemaisonia hamifera";"ingen DNA";2021;6;55.0334833333333;15.5078333333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3690";"Bonnemaisonia hamifera";"ingen DNA";2021;3;54.8341666666667;9.81666666666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3691";"Bonnemaisonia hamifera";"ingen DNA";2021;3;55.0262;10.3685111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3692";"Bonnemaisonia hamifera";"ingen DNA";2021;4;55.7021833333333;9.66136111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3693";"Bonnemaisonia hamifera";"miljø DNA fundet";2021;5;55.6743833333333;10.0845083333333;"MONIS6";"jan - jun";"2021, jan - jun"
"3694";"Bonnemaisonia hamifera";"ingen DNA";2021;5;56.1547333333333;10.3170055555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3695";"Bonnemaisonia hamifera";"ingen DNA";2021;5;56.2094;10.6003444444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3696";"Bonnemaisonia hamifera";"miljø DNA fundet";2021;5;55.4392166666667;10.8276944444444;"MONIS6";"jan - jun";"2021, jan - jun"
"3697";"Bonnemaisonia hamifera";"ingen DNA";2021;5;54.9975833333333;10.1654166666667;"MONIS6";"jan - jun";"2021, jan - jun"
"3698";"Bonnemaisonia hamifera";"ingen DNA";2021;6;56.9543333333333;9.07075;"MONIS6";"jan - jun";"2021, jan - jun"
"3699";"Bonnemaisonia hamifera";"ingen DNA";2021;8;56.1544166666667;10.3166972222222;"MONIS6";"jul - nov";"2021, jul - nov"
"3700";"Bonnemaisonia hamifera";"ingen DNA";2021;4;56.0778333333333;8.21670555555556;"MONIS6";"jan - jun";"2021, jan - jun"
"3701";"Bonnemaisonia hamifera";"ingen DNA";2021;9;56.954;9.05020833333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3702";"Bonnemaisonia hamifera";"ingen DNA";2021;9;56.6208333333333;9.06681944444444;"MONIS6";"jul - nov";"2021, jul - nov"
"3703";"Bonnemaisonia hamifera";"ingen DNA";2021;9;56.8561;10.7845083333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3704";"Bonnemaisonia hamifera";"ingen DNA";2021;10;56.6626666666667;9.96678333333333;"MONIS6";"jul - nov";"2021, jul - nov"
"3705";"Bonnemaisonia hamifera";"ingen DNA";2021;4;56.6261666666667;10.3204;"MONIS6";"jan - jun";"2021, jan - jun"
"3706";"Bonnemaisonia hamifera";"ingen DNA";2021;4;56.6008333333333;8.400225;"MONIS6";"jan - jun";"2021, jan - jun"
"3707";"Bonnemaisonia hamifera";"ingen DNA";2021;3;55.8656666666667;11.7835111111111;"MONIS6";"jan - jun";"2021, jan - jun"
"3708";"Bonnemaisonia hamifera";"ingen DNA";2021;5;56.6626666666667;9.96678333333333;"MONIS6";"jan - jun";"2021, jan - jun"
